n.id,n.firstname,n.lastname,n.birthyear,n.deathyear,n.birthplace,n.deathplace,n.sex,n.numCities,n.numCountries,n.numVenues,n.country,n.collective,n.ulan,n.wikidata
"382,""""""Johan Thorn"""""",""""""Prikker"""""",1868,1932,""""""Hague, The"""""",""""""Cologne"""""",""""""M"""""",1,1,1,""""""NL"""""",null,""""""500011607"""""",""""""Q458861"""""""
"383,""""""Lajos"""""",""""""Tihanyi"""""",1885,1938,""""""Budapest"""""",""""""Paris"""""",""""""M"""""",1,1,2,""""""HU"""""",null,""""""500056320"""""",""""""Q856707"""""""
"384,""""""Charley"""""",""""""Toorop"""""",1891,1955,""""""Katwijk aan Zee"""""",""""""Bergen, North Holland"""""",""""""F"""""",null,null,null,""""""NL"""""",null,""""""500029592"""""",""""""Q446922"""""""
"385,""""""Oluf"""""",""""""Wold-Torne"""""",1867,1919,""""""Son"""""",""""""Christiania (Oslo)"""""",""""""M"""""",2,2,2,""""""NO"""""",null,""""""500071354"""""",""""""Q11993779"""""""
"386,""""""Henri de"""""",""""""Toulouse-Lautrec"""""",1864,1901,""""""Albi"""""",""""""Langon"""""",""""""M"""""",7,6,15,""""""FR"""""",null,""""""500029114"""""",""""""Q82445"""""""
"387,""""""Albert"""""",""""""Trachsel"""""",1863,1929,""""""Nidau"""""",""""""Geneva"""""",""""""M"""""",2,2,2,""""""CH"""""",null,""""""500017862"""""",""""""Q18692616"""""""
"388,""""""John Henry"""""",""""""Twachtman"""""",1853,1902,""""""Cincinnati"""""",""""""Gloucester"""""",""""""M"""""",1,1,1,""""""US"""""",null,""""""500006514"""""",""""""Q1342683"""""""
"389,""""""Edgard"""""",""""""Tytgat"""""",1879,1957,""""""Brussels"""""",""""""Brussels"""""",""""""M"""""",1,1,1,""""""BE"""""",null,""""""500031116"""""",""""""Q366851"""""""
"390,""""""Nikolay Pavlovic"""""",""""""Ul'yanov"""""",1875,1949,""""""Yelets"""""",""""""Moscow"""""",""""""M"""""",1,1,1,""""""RU"""""",null,""""""500006181"""""",""""""Q4475073"""""""
"391,""""""Petr Savvič"""""",""""""Utkin"""""",1877,1934,""""""Tambov"""""",""""""Saint Petersburg"""""",""""""M"""""",5,4,3,""""""RU"""""",null,""""""500030049"""""",""""""Q3926151"""""""
"392,""""""Maurice"""""",""""""Utrillo"""""",1883,1955,""""""Paris"""""",""""""Dax"""""",""""""M"""""",2,2,2,""""""FR"""""",null,""""""500008404"""""",""""""Q108301"""""""
"393,""""""Suzanne"""""",""""""Valadon"""""",1865,1938,""""""Bessines-sur-Gartempe"""""",""""""Paris"""""",""""""F"""""",null,null,null,""""""FR"""""",null,""""""500032597"""""",""""""Q156889"""""""
"394,""""""Félix"""""",""""""Vallotton"""""",1865,1925,""""""Lausanne"""""",""""""Paris"""""",""""""M"""""",10,9,11,""""""CH"""""",null,""""""500017056"""""",""""""Q123740"""""""
"395,""""""Louis"""""",""""""Valtat"""""",1869,1952,""""""Dieppe"""""",""""""Paris"""""",""""""M"""""",6,5,9,""""""FR"""""",null,""""""500026675"""""",""""""Q1872017"""""""
"396,""""""Frits van den"""""",""""""Berghe"""""",1883,1939,""""""Ghent"""""",""""""Ghent"""""",""""""M"""""",null,null,null,""""""BE"""""",null,""""""500029175"""""",""""""Q181503"""""""
"397,""""""Henry van de"""""",""""""Velde"""""",1863,1957,""""""Antwerp"""""",""""""Zurich"""""",""""""M"""""",null,null,null,""""""BE"""""",null,""""""500002737"""""",""""""Q154083"""""""
"398,""""""Gustave van de"""""",""""""Woestijne"""""",1881,1947,""""""Ghent"""""",""""""Brussels"""""",""""""M"""""",2,2,2,""""""BE"""""",null,""""""500030799"""""",""""""Q2519247"""""""
"399,""""""Theo van"""""",""""""Doesburg"""""",1883,1931,""""""Utrecht"""""",""""""Davos"""""",""""""M"""""",null,null,null,""""""NL"""""",null,""""""500007926"""""",""""""Q160422"""""""
"400,""""""Kees van"""""",""""""Dongen"""""",1877,1968,""""""Rotterdam"""""",""""""Monte Carlo"""""",""""""M"""""",12,9,16,""""""NL"""""",null,""""""500005833"""""",""""""Q170345"""""""
"401,""""""Vincent van"""""",""""""Gogh"""""",1853,1890,""""""Zundert"""""",""""""Auvers-sur-Oise"""""",""""""M"""""",11,7,27,""""""NL"""""",null,""""""500115588"""""",""""""Q5582"""""""
"402,""""""Jacoba van"""""",""""""Heemskerck van Beest"""""",1876,1923,""""""Hague, The"""""",""""""Domburg"""""",""""""F"""""",2,1,2,""""""NL"""""",null,""""""500032343"""""",""""""Q440922"""""""
"403,""""""Otto van"""""",""""""Rees"""""",1884,1957,""""""Freiburg im Breisgau"""""",""""""Utrecht"""""",""""""M"""""",1,1,1,""""""NL"""""",null,""""""500013609"""""",""""""Q2372742"""""""
"404,""""""Théo van"""""",""""""Rysselberghe"""""",1862,1926,""""""Ghent"""""",""""""Saint-Clair, Var"""""",""""""M"""""",8,7,10,""""""BE"""""",null,""""""500030824"""""",""""""Q671883"""""""
"405,""""""Georges"""""",""""""Vantongerloo"""""",1886,1965,""""""Antwerp"""""",""""""Paris"""""",""""""M"""""",null,null,null,""""""BE"""""",null,""""""500028929"""""",""""""Q771670"""""""
"406,""""""Emile"""""",""""""Verhaeren"""""",1856,1916,""""""Sint-Amands"""""",""""""Rouen"""""",""""""M"""""",null,null,null,""""""BE"""""",null,""""""500238325"""""",""""""Q193680"""""""
"407,""""""Jean"""""",""""""Verhoeven"""""",null,null,null,null,""""""M"""""",null,null,null,null,null,""""""NULL"""""",null"
"408,""""""Jacques"""""",""""""Villon"""""",1875,1963,""""""Damville"""""",""""""Puteaux"""""",""""""M"""""",3,3,4,""""""FR"""""",null,""""""500003616"""""",""""""Q452254"""""""
"409,""""""Albert Paris von"""""",""""""Gütersloh"""""",1887,1973,""""""Vienna"""""",""""""Baden bei Wien"""""",""""""M"""""",2,2,3,""""""AT"""""",null,""""""500029186"""""",""""""Q697839"""""""
"410,""""""Ludwig von"""""",""""""Hofmann"""""",1861,1945,""""""Darmstadt"""""",""""""Pillnitz"""""",""""""M"""""",5,3,6,""""""DE"""""",null,""""""500023286"""""",""""""Q318551"""""""
"411,""""""Hans von"""""",""""""Marées"""""",1837,1887,""""""Elberfeld"""""",""""""Rome"""""",""""""M"""""",2,1,2,""""""DE"""""",null,""""""500014099"""""",""""""Q516121"""""""
"412,""""""Franz von"""""",""""""Stuck"""""",1863,1928,""""""Tettenweis"""""",""""""Munich"""""",""""""M"""""",5,3,5,""""""DE"""""",null,""""""500006652"""""",""""""Q45006"""""""
"413,""""""Fritz von"""""",""""""Uhde"""""",1848,1911,""""""Limbach-Oberfrohna"""""",""""""Munich"""""",""""""M"""""",7,4,8,""""""DE"""""",null,""""""500014912"""""",""""""Q210201"""""""
"414,""""""Marianne"""""",""""""Werefkin"""""",1860,1938,""""""Tula"""""",""""""Ascona"""""",""""""F"""""",8,5,6,""""""RU"""""",null,""""""500009476"""""",""""""Q464016"""""""
"415,""""""Mikhail"""""",""""""Vrubel'"""""",1856,1910,""""""Omsk"""""",""""""Saint Petersburg"""""",""""""M"""""",1,1,1,""""""RU"""""",null,""""""500008876"""""",""""""Q215100"""""""
"416,""""""Edouard"""""",""""""Vuillard"""""",1868,1940,""""""Cuiseaux"""""",""""""Baule, la"""""",""""""M"""""",14,11,17,""""""FR"""""",null,""""""500014954"""""",""""""Q239394"""""""
"417,""""""Edward"""""",""""""Wadsworth"""""",1889,1949,""""""Cleckheaton"""""",""""""London"""""",""""""M"""""",2,1,4,""""""GB"""""",null,""""""500028119"""""",""""""Q1294022"""""""
"418,""""""Abraham"""""",""""""Walkowitz"""""",1880,1965,""""""Tyumen'"""""",""""""New York"""""",""""""M"""""",null,null,null,""""""US"""""",null,""""""500026928"""""",""""""Q4669219"""""""
"419,""""""Max"""""",""""""Weber"""""",1881,1961,""""""Białystok"""""",""""""Great Neck"""""",""""""M"""""",1,1,2,""""""US"""""",null,""""""500029261"""""",""""""Q535334"""""""
"420,""""""Erik"""""",""""""Werenskiold"""""",1855,1938,""""""Eidskog"""""",""""""Christiania (Oslo)"""""",""""""M"""""",2,2,2,""""""NO"""""",null,""""""500009636"""""",""""""Q525092"""""""
"421,""""""James McNeill"""""",""""""Whistler"""""",1834,1903,""""""Lowell"""""",""""""London"""""",""""""M"""""",3,3,4,""""""US"""""",null,""""""500012432"""""",""""""Q203643"""""""
"422,""""""Erich"""""",""""""Wichman"""""",1890,1929,""""""Utrecht"""""",""""""Amsterdam"""""",""""""M"""""",null,null,null,""""""NL"""""",null,""""""500189682"""""",""""""Q1353502"""""""
"423,""""""Alfred Aaron"""""",""""""Wolmark"""""",1877,1961,""""""Warsaw"""""",""""""London"""""",""""""M"""""",2,2,5,""""""GB"""""",null,""""""500030801"""""",""""""Q4476134"""""""
"424,""""""Rik"""""",""""""Wouters"""""",1882,1916,""""""Mechelen"""""",""""""Amsterdam"""""",""""""M"""""",1,1,1,""""""BE"""""",null,""""""500028568"""""",""""""Q939197"""""""
"425,""""""Georgy"""""",""""""Yakulov"""""",1884,1928,""""""Tbilisi"""""",""""""Yerevan"""""",""""""M"""""",1,1,1,""""""GE"""""",null,""""""500008362"""""",""""""Q1509157"""""""
"426,""""""Ossip"""""",""""""Zadkine"""""",1890,1967,""""""Vitebsk"""""",""""""Paris"""""",""""""M"""""",null,null,null,""""""FR"""""",null,""""""500007328"""""",""""""Q160172"""""""
"427,""""""Kyril Mikhailovich"""""",""""""Zdanevich"""""",1892,1969,""""""Tbilisi"""""",""""""Tbilisi"""""",""""""M"""""",null,null,null,""""""RU"""""",null,""""""500183057"""""",""""""Q3652063"""""""
"428,""""""William"""""",""""""Zorach"""""",1887,1966,""""""Jurbarkas"""""",""""""Bath"""""",""""""M"""""",null,null,null,""""""US"""""",null,""""""500003603"""""",""""""Q385941"""""""
"429,""""""Anders"""""",""""""Zorn"""""",1860,1920,""""""Mora"""""",""""""Mora"""""",""""""M"""""",6,5,8,""""""SE"""""",null,""""""500002927"""""",""""""Q206820"""""""
"430,""""""Jan"""""",""""""Zrzavý"""""",1890,1977,""""""Havlíčkův Brod"""""",""""""Prague"""""",""""""M"""""",null,null,null,""""""CZ"""""",null,""""""500027602"""""",""""""Q303530"""""""
"431,null,""""""alberts"""""",null,null,null,null,null,null,null,null,null,null,""""""NULL"""""",null"
"432,""""""Jacob"""""",""""""Alberts"""""",1860,1941,""""""Silesia"""""",""""""Malente"""""",""""""M"""""",4,2,4,""""""DE"""""",null,""""""500032913"""""",""""""Q1677411"""""""
"433,""""""Hans"""""",""""""Baluschek"""""",1870,1935,""""""Breslau"""""",""""""Berlin"""""",""""""M"""""",3,2,3,""""""DE"""""",null,""""""500009304"""""",""""""Q313982"""""""
"434,""""""Carl Ludwig Noah"""""",""""""Bantzer"""""",1857,1941,""""""Ziegenhain"""""",""""""Marburg"""""",""""""M"""""",3,2,3,""""""DE"""""",null,""""""500020257"""""",""""""Q878161"""""""
"435,""""""Wilhelm Peter"""""",""""""Bayer"""""",1871,1919,""""""Karlsruhe"""""",""""""Mannheim"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500426983"""""",""""""Q94891411"""""""
"436,""""""Ernst"""""",""""""Bischoff-Culm"""""",1870,1917,""""""Chełmno"""""",""""""France"""""",""""""M"""""",2,1,2,""""""DE"""""",null,""""""500356704"""""",""""""Q19959006"""""""
"437,""""""Josef"""""",""""""Block"""""",1863,1943,""""""Bernstadt in Schlesien"""""",""""""Berlin"""""",""""""M"""""",2,1,2,""""""DE"""""",null,""""""500177420"""""",""""""Q572163"""""""
"438,""""""Gregor von, the elder"""""",""""""Bochmann"""""",1850,1930,""""""Estonia"""""",""""""Hösel"""""",""""""M"""""",3,2,3,""""""DE"""""",null,""""""500026067"""""",""""""Q884043"""""""
"439,null,""""""bondy"""""",null,null,null,null,null,null,null,null,null,null,""""""bondy, walt"""""",null"
"440,""""""Walther"""""",""""""Bondy"""""",1880,1940,""""""Prague"""""",""""""Toulon"""""",""""""M"""""",2,1,3,""""""CZ"""""",null,""""""NULL"""""",""""""Q2543687"""""""
"441,""""""Hans"""""",""""""Borchardt"""""",1865,1917,""""""Berlin"""""",""""""Munich"""""",""""""M"""""",6,4,6,""""""DE"""""",null,""""""500107447"""""",""""""Q30754404"""""""
"442,""""""Robert"""""",""""""Breyer"""""",1866,1941,""""""Stuttgart"""""",""""""Bensheim"""""",""""""M"""""",4,2,4,""""""DE"""""",null,""""""500105481"""""",""""""Q1703739"""""""
"443,""""""Theo von"""""",""""""Brockhusen"""""",1882,1919,""""""Olecko"""""",""""""Berlin"""""",""""""M"""""",6,3,6,""""""DE"""""",null,""""""500111290"""""",""""""Q1568983"""""""
"444,""""""Hermann"""""",""""""Bruck"""""",1873,1951,""""""Hirschberg, Schlesien"""""",""""""Sydney"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""NULL"""""",null"
"445,""""""Wilhelm"""""",""""""Claudius"""""",1854,1942,""""""Altona"""""",""""""Dresden"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500046101"""""",""""""Q2572275"""""""
"446,""""""Walter"""""",""""""Conz"""""",1872,1947,""""""Stuttgart"""""",""""""Überlingen"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500132068"""""",""""""Q2543916"""""""
"447,""""""Joseph"""""",""""""Damberger"""""",1867,1951,""""""Munich"""""",""""""Munich"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500077682"""""",""""""Q37788819"""""""
"448,""""""Ludwig"""""",""""""Dill"""""",1848,1940,""""""Gernsbach"""""",""""""Karlsruhe"""""",""""""M"""""",5,4,5,""""""DE"""""",null,""""""500030744"""""",""""""Q880914"""""""
"449,""""""Andreas"""""",""""""Dirks"""""",1866,1922,""""""Tinnum"""""",""""""Dusseldorf"""""",""""""M"""""",3,1,3,""""""DE"""""",null,""""""500087449"""""",""""""Q19967674"""""""
"450,""""""Fritz"""""",""""""Erler"""""",1868,1940,""""""Frankenstein"""""",""""""Munich"""""",""""""M"""""",4,3,4,""""""DE"""""",null,""""""500011750"""""",""""""Q100750"""""""
"451,""""""Erich"""""",""""""Erler"""""",1870,1935,""""""Frankenstein"""""",""""""Icking"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500103115"""""",""""""Q1352143"""""""
"452,""""""Julius"""""",""""""Exter"""""",1863,1939,""""""Ludwigshafen"""""",""""""Übersee"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500085142"""""",""""""Q872996"""""""
"453,""""""Amandus"""""",""""""Faure"""""",1874,1931,""""""Hamburg"""""",""""""Stuttgart"""""",""""""M"""""",3,1,3,""""""DE"""""",null,""""""500138124"""""",""""""Q18507752"""""""
"454,""""""Konrad"""""",""""""Fehr"""""",1854,1933,""""""Toftlund"""""",""""""Berlin"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500094783"""""",""""""Q27900246"""""""
"455,""""""Adele von"""""",""""""Finck"""""",1879,1943,""""""Buenos Aires"""""",""""""Berlin"""""",""""""F"""""",null,null,null,""""""DE"""""",null,""""""500138687"""""",""""""Q21645417"""""""
"456,""""""Philipp"""""",""""""Franck"""""",1860,1944,""""""Frankfurt am Main"""""",""""""Berlin"""""",""""""M"""""",2,1,2,""""""DE"""""",null,""""""500023945"""""",""""""Q2086720"""""""
"457,""""""Otto"""""",""""""Friedrich"""""",1862,1937,""""""Győr"""""",""""""Vienna"""""",""""""M"""""",null,null,null,""""""HU"""""",null,""""""500062687"""""",""""""Q874606"""""""
"458,""""""Ernst"""""",""""""Gabler"""""",1872,1937,""""""Eisenach"""""",""""""Berlin"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""NULL"""""",null"
"459,""""""Carlos"""""",""""""Grethe"""""",1864,1913,""""""Montevideo"""""",""""""Nieuwpoort"""""",""""""M"""""",4,2,4,""""""DE"""""",null,""""""500022824"""""",""""""Q1042951"""""""
"460,""""""Rudolf"""""",""""""Gudden"""""",1863,1935,""""""Werneck"""""",""""""Munich"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500142927"""""",""""""Q15843228"""""""
"461,""""""Hugo von"""""",""""""Habermann"""""",1849,1929,""""""Dillingen an der Donau"""""",""""""Munich"""""",""""""M"""""",5,3,6,""""""DE"""""",null,""""""500008506"""""",""""""Q316819"""""""
"462,""""""Theodor Joseph"""""",""""""Hagen"""""",1842,1919,""""""Düsseldorf"""""",""""""Weimar"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500025781"""""",""""""Q2417677"""""""
"463,""""""Karl"""""",""""""Haider"""""",1846,1912,""""""Munich"""""",""""""Schliersee"""""",""""""M"""""",4,2,4,""""""DE"""""",null,""""""500028610"""""",""""""Q1437598"""""""
"464,""""""Erich"""""",""""""Hancke"""""",1871,1954,""""""Breslau"""""",""""""Berlin"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""NULL"""""",""""""Q95007082"""""""
"465,""""""Hugo Friedrich"""""",""""""Hartmann"""""",1870,1960,""""""Susz"""""",""""""Bardowick"""""",""""""M"""""",3,1,3,""""""DE"""""",null,""""""NULL"""""",""""""Q1635043"""""""
"466,""""""Robert von"""""",""""""Haug"""""",1857,1922,""""""Stuttgart"""""",""""""Stuttgart"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500017890"""""",""""""Q14906776"""""""
"467,""""""Hans von"""""",""""""Hayek"""""",1869,1940,""""""Vienna"""""",""""""Munich"""""",""""""M"""""",4,3,4,""""""AT"""""",null,""""""500008990"""""",""""""Q1241091"""""""
"468,""""""Thomas Theodor"""""",""""""Heine"""""",1867,1948,""""""Leipzig"""""",""""""Stockholm"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500031323"""""",""""""Q216004"""""""
"469,""""""Hermine"""""",""""""Heller-Ostersetzer"""""",1874,1909,""""""Vienna"""""",""""""Grimmenstein"""""",""""""F"""""",null,null,null,""""""AT"""""",null,""""""500144993"""""",""""""Q1613597"""""""
"470,""""""Curt"""""",""""""Herrmann"""""",1854,1929,""""""Merseburg"""""",""""""Erlangen"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500007906"""""",""""""Q15804115"""""""
"471,""""""Fritz"""""",""""""Herzog"""""",null,null,null,null,""""""M"""""",null,null,null,null,null,""""""NULL"""""",null"
"472,""""""Otto"""""",""""""Hettner"""""",1875,1931,""""""Dresden"""""",""""""Dresden"""""",""""""M"""""",4,1,4,""""""DE"""""",null,""""""500103843"""""",""""""Q2039194"""""""
"473,""""""Dora"""""",""""""Hitz"""""",1856,1924,""""""Altdorf bei Nürnberg"""""",""""""Berlin"""""",""""""F"""""",2,1,3,""""""DE"""""",null,""""""500009458"""""",""""""Q113144"""""""
"474,""""""Robert"""""",""""""Hoffmann"""""",1868,1935,""""""Stuttgart"""""",""""""Urberg"""""",""""""M"""""",2,2,2,""""""DE"""""",null,""""""500146190"""""",""""""Q94863596"""""""
"475,""""""Heinrich"""""",""""""Hübner"""""",1869,1945,""""""Berlin"""""",""""""Dingelsdorf"""""",""""""M"""""",3,1,3,""""""DE"""""",null,""""""500071856"""""",""""""Q47657435"""""""
"476,""""""Theodor"""""",""""""Hummel"""""",1864,1939,""""""Schliersee"""""",""""""Munich"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500011235"""""",""""""Q1792753"""""""
"477,""""""Leopold"""""",""""""Kalckreuth"""""",1855,1928,""""""Dusseldorf"""""",""""""Seevetal"""""",""""""M"""""",5,3,5,""""""DE"""""",null,""""""500025047"""""",""""""Q315488"""""""
"478,""""""Konrad von"""""",""""""Kardorff"""""",1877,1945,""""""Silesia"""""",""""""Berlin"""""",""""""M"""""",4,3,4,""""""DE"""""",null,""""""500073760"""""",""""""Q15452253"""""""
"479,""""""Albert von"""""",""""""Keller"""""",1844,1920,""""""Gais"""""",""""""Munich"""""",""""""M"""""",4,3,4,""""""DE"""""",null,""""""500003471"""""",""""""Q567382"""""""
"480,""""""Philipp"""""",""""""Klein"""""",1871,1907,""""""Mannheim"""""",""""""Gundelsheim"""""",""""""M"""""",3,1,3,""""""DE"""""",null,""""""500023078"""""",""""""Q37595149"""""""
"481,""""""Von Diepold Leo"""""",""""""Klein"""""",1865,1944,""""""Dortmund"""""",""""""Berlin"""""",""""""M"""""",2,1,2,""""""DE"""""",null,""""""500150037"""""",""""""Q27334673"""""""
"482,""""""Paul"""""",""""""Klimsch"""""",1868,1917,""""""Frankfurt am Main"""""",""""""Frankfurt am Main"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500118491"""""",""""""Q827910"""""""
"483,""""""Leo von"""""",""""""König"""""",1871,1944,""""""Brunswick"""""",""""""Tutzing"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500007527"""""",""""""Q109728"""""""
"484,""""""Gotthardt"""""",""""""Kuehl"""""",1850,1915,""""""Lubeck"""""",""""""Dresden"""""",""""""M"""""",4,3,4,""""""DE"""""",null,""""""500027088"""""",""""""Q879198"""""""
"485,""""""Max"""""",""""""Kurzweil"""""",1867,1916,""""""Moravia"""""",""""""Vienna"""""",""""""M"""""",2,2,3,""""""AT"""""",null,""""""500049222"""""",""""""Q317883"""""""
"486,""""""Christian Adam"""""",""""""Landenberger"""""",1862,1927,""""""Ebingen"""""",""""""Stuttgart"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500019725"""""",""""""Q1080749"""""""
"487,""""""Walter"""""",""""""Leistikow"""""",1865,1908,""""""Bydgoszcz"""""",""""""Berlin"""""",""""""M"""""",6,3,7,""""""DE"""""",null,""""""500010320"""""",""""""Q573668"""""""
"488,""""""Reinhold"""""",""""""Lepsius"""""",1857,1922,""""""Berlin"""""",""""""Berlin"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500082340"""""",""""""Q318738"""""""
"489,""""""Sabine"""""",""""""Lepsius"""""",1864,1942,""""""Berlin"""""",""""""Bayreuth"""""",""""""F"""""",null,null,null,""""""DE"""""",null,""""""500086319"""""",""""""Q530383"""""""
"490,""""""Adolfo"""""",""""""Levier"""""",1873,1953,""""""Trieste"""""",""""""Trieste"""""",""""""M"""""",null,null,null,""""""IT"""""",null,""""""500076024"""""",""""""Q52148545"""""""
"491,""""""Helmuth"""""",""""""Liesegang"""""",1858,1945,""""""Duisburg"""""",""""""Leipzig"""""",""""""M"""""",1,1,1,""""""DE"""""",null,""""""500032346"""""",""""""Q17712883"""""""
